id,code,name,note,user_type_id:id,reconcile,chart_template_id:id
account_template_ans_133219015,133219015,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219021,133219021,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219022,133219022,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219023,133219023,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219024,133219024,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219025,133219025,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219031,133219031,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219032,133219032,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219033,133219033,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219034,133219034,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219035,133219035,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219091,133219091,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219092,133219092,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219093,133219093,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219094,133219094,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133219095,133219095,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229011,133229011,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229012,133229012,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229013,133229013,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229014,133229014,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229015,133229015,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229021,133229021,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229022,133229022,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229023,133229023,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229024,133229024,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229025,133229025,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229031,133229031,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229032,133229032,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229033,133229033,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229034,133229034,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229035,133229035,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229091,133229091,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229092,133229092,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229093,133229093,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229094,133229094,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133229095,133229095,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319011,133319011,Bens em uso na fase de implantação,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319012,133319012,Imóveis em construção,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319013,133319013,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319014,133319014,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319015,133319015,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319016,133319016,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319017,133319017,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319019,133319019,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319021,133319021,Bens em uso na fase de implantação,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319022,133319022,Imóveis em construção,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319023,133319023,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319024,133319024,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319025,133319025,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319026,133319026,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319027,133319027,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133319029,133319029,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329011,133329011,Bens em uso na fase de implantação,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329012,133329012,Imóveis em construção,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329013,133329013,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329014,133329014,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329015,133329015,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329016,133329016,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329017,133329017,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329019,133329019,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329021,133329021,Bens em uso na fase de implantação,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329022,133329022,Imóveis em construção,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329023,133329023,Instalações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329024,133329024,Máquinas e equipamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329025,133329025,Equipamentos de Processamento Eletrônico de Dados - Hardware,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329026,133329026,Móveis e utensilios,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329027,133329027,Veiculos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133329029,133329029,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419011,133419011,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419019,133419019,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419021,133419021,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419029,133419029,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419031,133419031,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419039,133419039,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419091,133419091,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133419099,133419099,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429011,133429011,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429019,133429019,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429021,133429021,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429029,133429029,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429031,133429031,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429039,133429039,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429091,133429091,Benfeitorias em imóveis de terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_133429099,133429099,Outras imobilizações,,,,l10n_br_coa_ans_chart_template
account_template_ans_133519011,133519011,Direito de Uso de Arrendamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133519031,133519031,Direito de Uso de Arrendamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133529011,133529011,Direito de Uso de Arrendamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_133529031,133529031,Direito de Uso de Arrendamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119011,134119011,Aquisição de Carteira de Plano de Assistência à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119012,134119012,Sistema de Computação,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119013,134119013,Marcas Comerciais,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119014,134119014,Gastos com Promoção e Prevenção à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119015,134119015,Mais valia de ativos de investimentos incorporados,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119016,134119016,Goodwill de investimentos incorporados,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119019,134119019,Outros Ativos Intangíveis,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119021,134119021,(-) Aquisição de Carteira de Plano de Assistência à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119022,134119022,(-) Sistema de Computação,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119023,134119023,(-) Marcas Comerciais,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119024,134119024,(-) Gastos com Promoção e Prevenção à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119029,134119029,(-) Outros Ativos Intangíveis,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119031,134119031,(-) Amortização da Aquisição de Carteira de Plano de Assistência à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119032,134119032,(-) Amortização do Sistema de Computação,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119033,134119033,(-) Amortização de Marcas Comerciais,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119034,134119034,(-) Gastos com Promoção e Prevenção à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_134119039,134119039,(-) Amortização de Outros Ativos Intangíveis,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129011,134129011,Sistema de Computação,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129012,134129012,Marcas Comerciais,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129015,134129015,Mais valia de ativos de investimentos incorporados,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129016,134129016,Goodwill de investimentos incorporados,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129019,134129019,Outros Ativos Intangíveis,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129021,134129021,(-) Sistema de Computação,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129022,134129022,(-) Marcas Comerciais,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129029,134129029,(-) Outros Ativos Intangíveis,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129031,134129031,(-) Amortização do Sistema de Computação,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129032,134129032,(-) Amortização de Marcas Comerciais,,,,l10n_br_coa_ans_chart_template
account_template_ans_134129039,134129039,(-) Amortização de Outros Ativos Intangíveis,,,,l10n_br_coa_ans_chart_template
account_template_ans_191119012,191119012,Outros,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111011,211111011,Provisão de Prêmio/Contraprestação Não Ganha - Planos Individuais/Familiares,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111012,211111012,Provisão de Prêmio/Contraprestação Não Ganha - Planos Coletivos,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111013,211111013,Provisão de Insuficiência de Prêmios/Contraprestações,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111014,211111014,Provisão para Remissão,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111015,211111015,Provisão de Prêmio/Contraprestação Não Ganha - Aportes em Planos Coletivos,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111021,211111021,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- GRU",,,,l10n_br_coa_ans_chart_template
account_template_ans_211111022,211111022,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- Parcelamento",,,,l10n_br_coa_ans_chart_template
account_template_ans_211111024,211111024,Provisão de Eventos /Sinistros a Liquidar para o SUS  ( %  hc x ABI),,,,l10n_br_coa_ans_chart_template
account_template_ans_211111031,211111031,Rede Contratada/Credenciada,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111032,211111032,Cooperados,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111033,211111033,Intercâmbio,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111034,211111034,Reembolso,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111035,211111035,Rede Própria,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111041,211111041,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA) - Outros Prestadores,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111042,211111042,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA) - SUS,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111081,211111081,Outras Provisões Técnicas - Autorizadas,,,,l10n_br_coa_ans_chart_template
account_template_ans_211111082,211111082,Outras Provisões Técnicas - Obrigatórias,,,,l10n_br_coa_ans_chart_template
account_template_ans_211112021,211112021,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- GRU",,,,l10n_br_coa_ans_chart_template
account_template_ans_211112022,211112022,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- Parcelamento",,,,l10n_br_coa_ans_chart_template
account_template_ans_211112024,211112024,Provisão de Eventos /Sinistros a Liquidar para o SUS  ( %  hc x ABI),,,,l10n_br_coa_ans_chart_template
account_template_ans_211112031,211112031,Rede Contratada/Credenciada,,,,l10n_br_coa_ans_chart_template
account_template_ans_211112032,211112032,Cooperados,,,,l10n_br_coa_ans_chart_template
account_template_ans_211112033,211112033,Intercâmbio,,,,l10n_br_coa_ans_chart_template
account_template_ans_211112034,211112034,Reembolso,,,,l10n_br_coa_ans_chart_template
account_template_ans_211112035,211112035,Rede Própria,,,,l10n_br_coa_ans_chart_template
account_template_ans_211112081,211112081,Outras Provisões Técnicas - Autorizadas,,,,l10n_br_coa_ans_chart_template
account_template_ans_211112082,211112082,Outras Provisões Técnicas - Obrigatórias,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121011,211121011,Provisão de Prêmio/Contraprestação Não Ganha - Planos Individuais/Familiares,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121012,211121012,Provisão de Prêmio/Contraprestação Não Ganha - Planos Coletivos,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121013,211121013,Provisão de Insuficiência de Prêmios/Contraprestações,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121014,211121014,Provisão para Remissão,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121015,211121015,Provisão de Prêmio/Contraprestação Não Ganha - Aportes em Planos Coletivos,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121021,211121021,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- GRU",,,,l10n_br_coa_ans_chart_template
account_template_ans_211121022,211121022,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- Parcelamento",,,,l10n_br_coa_ans_chart_template
account_template_ans_211121024,211121024,Provisão de Eventos /Sinistros a Liquidar para o SUS  ( %  hc x ABI),,,,l10n_br_coa_ans_chart_template
account_template_ans_211121031,211121031,Rede Contratada/Credenciada,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121032,211121032,Cooperados,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121033,211121033,Intercâmbio,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121034,211121034,Reembolso,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121035,211121035,Rede Própria,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121041,211121041,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA) - Outros Prestadores,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121042,211121042,Provisão para Eventos/Sinistros Ocorridos e Não Avisados (PEONA) - SUS,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121081,211121081,Outras Provisões Técnicas - Autorizadas,,,,l10n_br_coa_ans_chart_template
account_template_ans_211121082,211121082,Outras Provisões Técnicas - Obrigatórias,,,,l10n_br_coa_ans_chart_template
account_template_ans_211122021,211122021,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- GRU",,,,l10n_br_coa_ans_chart_template
account_template_ans_211122022,211122022,"Provisão de Eventos/Sinistros a Liquidar para o SUS
- Parcelamento",,,,l10n_br_coa_ans_chart_template
account_template_ans_211122024,211122024,Provisão de Eventos /Sinistros a Liquidar para o SUS  ( %  hc x ABI),,,,l10n_br_coa_ans_chart_template
account_template_ans_211122031,211122031,Rede Contratada/Credenciada,,,,l10n_br_coa_ans_chart_template
account_template_ans_211122032,211122032,Cooperados,,,,l10n_br_coa_ans_chart_template
account_template_ans_211122033,211122033,Intercâmbio,,,,l10n_br_coa_ans_chart_template
account_template_ans_211122034,211122034,Reembolso,,,,l10n_br_coa_ans_chart_template
account_template_ans_211122035,211122035,Rede Própria,,,,l10n_br_coa_ans_chart_template
account_template_ans_211122081,211122081,Outras Provisões Técnicas - Autorizadas,,,,l10n_br_coa_ans_chart_template
account_template_ans_211122082,211122082,Outras Provisões Técnicas - Obrigatórias,,,,l10n_br_coa_ans_chart_template
account_template_ans_213119011,213119011,Contraprestação Pecuniária a Restituir,,,,l10n_br_coa_ans_chart_template
account_template_ans_213119012,213119012,Prêmios a Restituir,,,,l10n_br_coa_ans_chart_template
account_template_ans_213129011,213129011,Contraprestação Pecuniária a Restituir,,,,l10n_br_coa_ans_chart_template
account_template_ans_213129012,213129012,Prêmios a Restituir,,,,l10n_br_coa_ans_chart_template
account_template_ans_213219011,213219011,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Médico Hospitalar,,,,l10n_br_coa_ans_chart_template
account_template_ans_213229011,213229011,Contraprestação Pecuniária/Prêmios Recebidos Antecipadamente - Assistência Odontológica,,,,l10n_br_coa_ans_chart_template
account_template_ans_213419011,213419011,Débitos de Comercialização sobre Contraprestação Pecuniária,,,,l10n_br_coa_ans_chart_template
account_template_ans_213419012,213419012,Comissões a Pagar - Seguros,,,,l10n_br_coa_ans_chart_template
account_template_ans_213429011,213429011,Débitos de Comercialização sobre Contraprestação Pecuniária,,,,l10n_br_coa_ans_chart_template
account_template_ans_213429012,213429012,Comissões a Pagar - Seguros,,,,l10n_br_coa_ans_chart_template
account_template_ans_213511011,213511011,"Intercâmbio a Pagar de Corresponsabilidade  Cedida
- Preço Preestabelecido",,,,l10n_br_coa_ans_chart_template
account_template_ans_213512011,213512011,"Intercâmbio a Pagar de Corresponsabilidade  Cedida
- Preço Pós-estabelecido",,,,l10n_br_coa_ans_chart_template
account_template_ans_213519011,213519011,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213519012,213519012,Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_213519013,213519013,Comercialização,,,,l10n_br_coa_ans_chart_template
account_template_ans_213519018,213519018,Outros Débitos,,,,l10n_br_coa_ans_chart_template
account_template_ans_213519021,213519021,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213519022,213519022,Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_213519023,213519023,Comercialização,,,,l10n_br_coa_ans_chart_template
account_template_ans_213519028,213519028,Outros Débitos,,,,l10n_br_coa_ans_chart_template
account_template_ans_213521011,213521011,"Intercâmbio a Pagar de Corresponsabilidade Cedida
- Preço Pre-estabelecido",,,,l10n_br_coa_ans_chart_template
account_template_ans_213522011,213522011,"Intercâmbio a Pagar de Corresponsabilidade Cedida
- Preço Pós-estabelecido",,,,l10n_br_coa_ans_chart_template
account_template_ans_213529011,213529011,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213529012,213529012,Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_213529013,213529013,Comercialização,,,,l10n_br_coa_ans_chart_template
account_template_ans_213529018,213529018,Outros Débitos,,,,l10n_br_coa_ans_chart_template
account_template_ans_213529021,213529021,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213529022,213529022,Sinistros,,,,l10n_br_coa_ans_chart_template
account_template_ans_213529023,213529023,Comercialização,,,,l10n_br_coa_ans_chart_template
account_template_ans_213529028,213529028,Outros Débitos,,,,l10n_br_coa_ans_chart_template
account_template_ans_213619011,213619011,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,,,,l10n_br_coa_ans_chart_template
account_template_ans_213619012,213619012,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Não Estipulados,,,,l10n_br_coa_ans_chart_template
account_template_ans_213629011,213629011,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Estipulados,,,,l10n_br_coa_ans_chart_template
account_template_ans_213629012,213629012,Contraprestações Pecuniárias/Prêmios a Repassar - Contratos Não Estipulados,,,,l10n_br_coa_ans_chart_template
account_template_ans_213811011,213811011,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213811021,213811021,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213819081,213819081,Outros Débitos de Operações com Planos de Assistência Médico-Hospitalar,,,,l10n_br_coa_ans_chart_template
account_template_ans_213819082,213819082,Débitos com Programas ou Fundos para Custeio de Despesas de Assistência Médico-Hospitalar,,,,l10n_br_coa_ans_chart_template
account_template_ans_213821011,213821011,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213821021,213821021,Prêmios,,,,l10n_br_coa_ans_chart_template
account_template_ans_213829081,213829081,Outros Débitos de Operações com Planos de Assistência Odontológica,,,,l10n_br_coa_ans_chart_template
account_template_ans_213829082,213829082,Débitos com Programas ou Fundos para Custeio de Despesas de Assistência Odontológica,,,,l10n_br_coa_ans_chart_template
account_template_ans_214119011,214119011,Prestadores de Serviços de Assistência à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_214889081,214889081,Outros Débitos Não Relacionados com Planos de Saúde da Operadora,,,,l10n_br_coa_ans_chart_template
account_template_ans_214889082,214889082,Débitos com Administração de Programas ou Fundos de Custeio de Despesas de Assistência à Saúde,,,,l10n_br_coa_ans_chart_template
account_template_ans_215119011,215119011,Provisão para Imposto de Renda - IRPJ,,,,l10n_br_coa_ans_chart_template
account_template_ans_215119012,215119012,Provisão para Contribuição Social Sobre o Lucro Líquido - CSSL,,,,l10n_br_coa_ans_chart_template
account_template_ans_215319011,215319011,Provisão para Ações Tributárias,,,,l10n_br_coa_ans_chart_template
account_template_ans_215319012,215319012,Provisão para Ações Civeis,,,,l10n_br_coa_ans_chart_template
account_template_ans_215319013,215319013,Provisão para Ações Trabalhistas,,,,l10n_br_coa_ans_chart_template
account_template_ans_215319014,215319014,Provisão  para multas administrativas da ANS,,,,l10n_br_coa_ans_chart_template
account_template_ans_215319015,215319015,Provisão para multas administrativas diversas,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119011,216119011,Imposto de Renda Pessoa Jurídica a Pagar,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119012,216119012,(-) Antecipação de IRPJ,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119021,216119021,Contribuição Social sobre o Lucro Líquido a Pagar,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119022,216119022,(-) Antecipação de CSLL,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119031,216119031,Imposto Sobre Serviços - ISS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119032,216119032,Imposto Sobre Operações Financeiras - IOF,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119033,216119033,Taxa de Saúde Suplementar - TSS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119034,216119034,Contribuições Previdenciárias,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119035,216119035,FGTS a Recolher,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119036,216119036,COFINS e PIS / PASEP,,,,l10n_br_coa_ans_chart_template
account_template_ans_216119038,216119038,Outros Impostos e Contribuições a Recolher,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219011,216219011,Imposto de Renda Retido na Fonte - de Funcionários,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219012,216219012,Imposto de Renda Retido na Fonte - de Terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219013,216219013,Imposto Sobre Serviços Retido na Fonte,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219014,216219014,Contribuição Social Sobre o Lucro Líquido - CSLL,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219015,216219015,COFINS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219016,216219016,PIS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219017,216219017,Contribuições Previdenciárias Retidas de Terceiros,,,,l10n_br_coa_ans_chart_template
account_template_ans_216219018,216219018,Outros,,,,l10n_br_coa_ans_chart_template
account_template_ans_216319011,216319011,Imposto de Renda,,,,l10n_br_coa_ans_chart_template
account_template_ans_216319012,216319012,Contribuição Social Sobre o Lucro Líquido - CSLL,,,,l10n_br_coa_ans_chart_template
account_template_ans_216319013,216319013,Imposto Sobre Serviços - ISS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216319014,216319014,COFINS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216319015,216319015,PIS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216319016,216319016,Contribuições Previdenciárias,,,,l10n_br_coa_ans_chart_template
account_template_ans_216319018,216319018,Outros,,,,l10n_br_coa_ans_chart_template
account_template_ans_216329011,216329011,Imposto de Renda,,,,l10n_br_coa_ans_chart_template
account_template_ans_216329012,216329012,Contribuição Social Sobre o Lucro Líquido – CSLL,,,,l10n_br_coa_ans_chart_template
account_template_ans_216329013,216329013,Imposto Sobre Serviços – ISS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216329014,216329014,COFINS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216329015,216329015,PIS,,,,l10n_br_coa_ans_chart_template
account_template_ans_216329016,216329016,Contribuições Previdenciárias,,,,l10n_br_coa_ans_chart_template
account_template_ans_216329018,216329018,Outros,,,,l10n_br_coa_ans_chart_template
account_template_ans_217119011,217119011,Empréstimos Hipotecários,,,,l10n_br_coa_ans_chart_template
account_template_ans_217119012,217119012,Empréstimos Bancários,,,,l10n_br_coa_ans_chart_template
account_template_ans_217119018,217119018,Outros Empréstimos,,,,l10n_br_coa_ans_chart_template
account_template_ans_217119019,217119019,(-) Ajuste a Valor Presente,,,,l10n_br_coa_ans_chart_template
account_template_ans_217219011,217219011,Financiamentos para Aquisição de Ativos,,,,l10n_br_coa_ans_chart_template
account_template_ans_217219018,217219018,Outros Financiamentos,,,,l10n_br_coa_ans_chart_template
account_template_ans_217219019,217219019,(-) Ajuste a Valor Presente,,,,l10n_br_coa_ans_chart_template
account_template_ans_218119011,218119011,Salários a Pagar,,l10n_br_coa.data_account_type_current_liabilities_labor,,l10n_br_coa_ans_chart_template
account_template_ans_218119012,218119012,Participações,,l10n_br_coa.data_account_type_current_liabilities_labor,,l10n_br_coa_ans_chart_template
account_template_ans_218119013,218119013,Honorários,,l10n_br_coa.data_account_type_current_liabilities_labor,,l10n_br_coa_ans_chart_template
account_template_ans_218119014,218119014,Férias,,l10n_br_coa.data_account_type_current_liabilities_labor,,l10n_br_coa_ans_chart_template
account_template_ans_218119015,218119015,Décimo Terceiro Salário,,l10n_br_coa.data_account_type_current_liabilities_labor,,l10n_br_coa_ans_chart_template
account_template_ans_218119018,218119018,Outras Obrigações com Pessoal,,l10n_br_coa.data_account_type_current_liabilities_labor,,l10n_br_coa_ans_chart_template
